Fecha;Cobros;Pagos_Operativos;Pagos_Programados;Flujo_Caja;Saldo_Bancario
2025-10-06;3.271,68 €;15.624,19 €;0,00 €;-12.352,52 €;8.833.664,11 €
2025-10-07;3.021,68 €;18.753,16 €;0,00 €;-15.731,48 €;8.817.932,63 €
2025-10-08;3.954,70 €;15.789,46 €;0,00 €;-11.834,77 €;8.806.097,86 €
2025-10-09;3.469,29 €;14.330,88 €;0,00 €;-10.861,59 €;8.795.236,27 €
2025-10-10;2.560,10 €;17.560,41 €;0,00 €;-15.000,31 €;8.780.235,96 €
2025-10-11;3.551,61 €;16.666,20 €;0,00 €;-13.114,59 €;8.767.121,37 €
2025-10-12;2.828,67 €;16.810,31 €;0,00 €;-13.981,64 €;8.753.139,74 €
2025-10-13;2.927,50 €;17.505,90 €;0,00 €;-14.578,40 €;8.738.561,34 €
2025-10-14;3.372,91 €;14.740,81 €;0,00 €;-11.367,90 €;8.727.193,44 €
2025-10-15;2.970,13 €;15.529,12 €;0,00 €;-12.558,99 €;8.714.634,45 €
2025-10-16;3.662,43 €;15.462,83 €;0,00 €;-11.800,40 €;8.702.834,05 €
2025-10-17;2.828,74 €;13.783,88 €;0,00 €;-10.955,14 €;8.691.878,91 €
2025-10-18;2.906,53 €;15.324,61 €;0,00 €;-12.418,09 €;8.679.460,83 €
2025-10-19;2.887,81 €;17.724,57 €;0,00 €;-14.836,75 €;8.664.624,07 €
2025-10-20;2.933,18 €;16.076,01 €;400.000,00 €;-413.142,83 €;8.251.481,24 €
2025-10-21;3.765,60 €;13.700,91 €;0,00 €;-9.935,31 €;8.241.545,93 €
2025-10-22;3.530,40 €;13.386,24 €;0,00 €;-9.855,84 €;8.231.690,09 €
2025-10-23;4.070,97 €;18.217,16 €;0,00 €;-14.146,19 €;8.217.543,90 €
2025-10-24;4.349,82 €;15.584,52 €;0,00 €;-11.234,70 €;8.206.309,20 €
2025-10-25;2.700,64 €;14.748,88 €;0,00 €;-12.048,24 €;8.194.260,95 €
2025-10-26;3.251,21 €;15.309,01 €;0,00 €;-12.057,80 €;8.182.203,15 €
2025-10-27;2.627,90 €;13.504,04 €;0,00 €;-10.876,14 €;8.171.327,01 €
2025-10-28;2.827,20 €;17.854,64 €;350.000,00 €;-365.027,45 €;7.806.299,57 €
2025-10-29;2.900,96 €;15.130,42 €;0,00 €;-12.229,46 €;7.794.070,11 €
2025-10-30;2.687,42 €;17.771,10 €;0,00 €;-15.083,68 €;7.778.986,43 €
2025-10-31;2.690,06 €;15.797,48 €;0,00 €;-13.107,42 €;7.765.879,01 €
2025-11-01;475.185,78 €;17.864,30 €;0,00 €;457.321,48 €;8.223.200,49 €
2025-11-02;421.564,08 €;16.105,04 €;0,00 €;405.459,04 €;8.628.659,53 €
2025-11-03;524.506,35 €;16.999,85 €;0,00 €;507.506,50 €;9.136.166,02 €
2025-11-04;436.512,32 €;16.798,64 €;0,00 €;419.713,68 €;9.555.879,71 €
2025-11-05;622.878,45 €;16.654,94 €;1.200.000,00 €;-593.776,49 €;8.962.103,22 €
2025-11-06;2.990,31 €;16.241,90 €;0,00 €;-13.251,59 €;8.948.851,63 €
2025-11-07;3.252,01 €;15.370,72 €;0,00 €;-12.118,72 €;8.936.732,91 €
2025-11-08;2.568,33 €;18.593,15 €;0,00 €;-16.024,82 €;8.920.708,09 €
2025-11-09;4.069,05 €;14.359,59 €;0,00 €;-10.290,55 €;8.910.417,54 €
2025-11-10;3.775,75 €;15.726,46 €;0,00 €;-11.950,71 €;8.898.466,83 €
2025-11-11;3.364,46 €;15.742,33 €;0,00 €;-12.377,87 €;8.886.088,96 €
2025-11-12;2.542,60 €;16.323,66 €;0,00 €;-13.781,06 €;8.872.307,90 €
2025-11-13;3.321,33 €;15.075,79 €;0,00 €;-11.754,46 €;8.860.553,44 €
2025-11-14;2.655,28 €;16.192,12 €;0,00 €;-13.536,83 €;8.847.016,60 €
2025-11-15;3.947,18 €;15.466,74 €;0,00 €;-11.519,56 €;8.835.497,04 €
2025-11-16;3.620,60 €;13.347,07 €;0,00 €;-9.726,47 €;8.825.770,57 €
2025-11-17;3.263,72 €;15.734,33 €;0,00 €;-12.470,61 €;8.813.299,96 €
2025-11-18;1.997,81 €;14.069,15 €;0,00 €;-12.071,34 €;8.801.228,62 €
2025-11-19;2.724,29 €;13.118,42 €;0,00 €;-10.394,13 €;8.790.834,49 €
2025-11-20;3.559,88 €;15.925,31 €;0,00 €;-12.365,43 €;8.778.469,06 €
2025-11-21;3.822,44 €;16.451,83 €;0,00 €;-12.629,38 €;8.765.839,68 €
2025-11-22;3.770,58 €;16.510,05 €;0,00 €;-12.739,46 €;8.753.100,22 €
2025-11-23;2.419,99 €;16.570,76 €;0,00 €;-14.150,76 €;8.738.949,45 €
2025-11-24;3.366,78 €;12.821,12 €;0,00 €;-9.454,34 €;8.729.495,11 €
2025-11-25;3.723,76 €;13.678,47 €;0,00 €;-9.954,72 €;8.719.540,40 €
2025-11-26;2.386,83 €;18.680,28 €;0,00 €;-16.293,45 €;8.703.246,95 €
2025-11-27;3.212,05 €;14.149,19 €;0,00 €;-10.937,14 €;8.692.309,81 €
2025-11-28;3.352,92 €;16.636,26 €;350.000,00 €;-363.283,34 €;8.329.026,47 €
2025-11-29;3.065,62 €;14.689,59 €;0,00 €;-11.623,98 €;8.317.402,49 €
2025-11-30;2.289,92 €;15.839,51 €;0,00 €;-13.549,59 €;8.303.852,90 €
2025-12-01;466.115,09 €;14.770,12 €;0,00 €;451.344,98 €;8.755.197,88 €
2025-12-02;466.034,73 €;16.562,31 €;0,00 €;449.472,42 €;9.204.670,29 €
2025-12-03;474.996,38 €;15.925,16 €;0,00 €;459.071,22 €;9.663.741,51 €
2025-12-04;454.226,43 €;15.047,57 €;0,00 €;439.178,86 €;10.102.920,38 €
2025-12-05;460.249,39 €;14.144,74 €;1.200.000,00 €;-753.895,35 €;9.349.025,03 €
2025-12-06;3.196,15 €;16.121,66 €;0,00 €;-12.925,51 €;9.336.099,51 €
2025-12-07;3.437,23 €;13.900,92 €;0,00 €;-10.463,69 €;9.325.635,82 €
2025-12-08;3.063,79 €;16.361,22 €;0,00 €;-13.297,43 €;9.312.338,38 €
2025-12-09;3.011,18 €;19.659,73 €;0,00 €;-16.648,55 €;9.295.689,83 €
2025-12-10;3.262,18 €;17.745,26 €;0,00 €;-14.483,08 €;9.281.206,75 €
2025-12-11;2.255,54 €;16.797,52 €;0,00 €;-14.541,98 €;9.266.664,77 €
2025-12-12;3.454,52 €;15.591,59 €;0,00 €;-12.137,07 €;9.254.527,70 €
2025-12-13;3.215,72 €;12.811,87 €;0,00 €;-9.596,15 €;9.244.931,55 €
2025-12-14;3.235,85 €;13.736,57 €;0,00 €;-10.500,72 €;9.234.430,83 €
2025-12-15;3.696,37 €;17.644,19 €;0,00 €;-13.947,82 €;9.220.483,00 €
2025-12-16;2.239,59 €;14.535,37 €;0,00 €;-12.295,77 €;9.208.187,23 €
2025-12-17;2.229,08 €;14.671,12 €;0,00 €;-12.442,04 €;9.195.745,19 €
2025-12-18;3.352,90 €;15.471,52 €;0,00 €;-12.118,62 €;9.183.626,57 €
2025-12-19;3.212,44 €;14.126,93 €;0,00 €;-10.914,49 €;9.172.712,08 €
2025-12-20;3.301,09 €;13.879,85 €;0,00 €;-10.578,76 €;9.162.133,32 €
2025-12-21;2.984,94 €;15.644,29 €;0,00 €;-12.659,35 €;9.149.473,97 €
2025-12-22;3.548,18 €;14.382,71 €;0,00 €;-10.834,53 €;9.138.639,44 €
2025-12-23;3.682,32 €;14.608,47 €;0,00 €;-10.926,15 €;9.127.713,29 €
2025-12-24;3.457,99 €;14.548,21 €;0,00 €;-11.090,22 €;9.116.623,07 €
2025-12-25;3.085,59 €;16.503,54 €;0,00 €;-13.417,95 €;9.103.205,11 €
2025-12-26;2.162,16 €;15.371,81 €;0,00 €;-13.209,66 €;9.089.995,45 €
2025-12-27;3.600,62 €;15.452,14 €;0,00 €;-11.851,52 €;9.078.143,93 €
2025-12-28;3.826,86 €;16.615,42 €;350.000,00 €;-362.788,55 €;8.715.355,38 €
2025-12-29;3.538,28 €;15.506,94 €;0,00 €;-11.968,66 €;8.703.386,71 €
2025-12-30;2.776,18 €;15.302,62 €;0,00 €;-12.526,44 €;8.690.860,27 €
2025-12-31;3.552,90 €;16.425,68 €;0,00 €;-12.872,78 €;8.677.987,50 €
2026-01-01;533.526,49 €;16.902,30 €;0,00 €;516.624,19 €;9.194.611,68 €
2026-01-02;568.440,81 €;15.679,39 €;0,00 €;552.761,42 €;9.747.373,11 €
2026-01-03;446.694,50 €;16.020,91 €;0,00 €;430.673,59 €;10.178.046,70 €
2026-01-04;479.177,27 €;14.727,31 €;0,00 €;464.449,96 €;10.642.496,66 €
2026-01-05;527.863,60 €;14.608,98 €;1.200.000,00 €;-686.745,37 €;9.955.751,28 €
2026-01-06;3.298,71 €;17.053,72 €;0,00 €;-13.755,02 €;9.941.996,27 €
2026-01-07;2.711,34 €;16.567,41 €;0,00 €;-13.856,08 €;9.928.140,19 €
2026-01-08;3.477,31 €;16.582,95 €;0,00 €;-13.105,64 €;9.915.034,55 €
2026-01-09;3.559,33 €;16.321,28 €;0,00 €;-12.761,95 €;9.902.272,60 €
2026-01-10;3.313,98 €;15.969,30 €;0,00 €;-12.655,32 €;9.889.617,28 €
2026-01-11;3.379,79 €;16.944,62 €;0,00 €;-13.564,83 €;9.876.052,45 €
2026-01-12;3.140,65 €;17.302,66 €;0,00 €;-14.162,02 €;9.861.890,43 €
2026-01-13;4.009,14 €;17.266,84 €;0,00 €;-13.257,70 €;9.848.632,73 €
2026-01-14;2.819,65 €;15.748,83 €;0,00 €;-12.929,18 €;9.835.703,55 €
2026-01-15;2.976,34 €;17.980,49 €;0,00 €;-15.004,15 €;9.820.699,40 €
2026-01-16;3.275,49 €;16.242,69 €;0,00 €;-12.967,20 €;9.807.732,20 €
2026-01-17;3.709,48 €;16.848,56 €;0,00 €;-13.139,09 €;9.794.593,12 €
2026-01-18;2.521,31 €;16.323,13 €;0,00 €;-13.801,82 €;9.780.791,30 €
2026-01-19;2.614,85 €;16.270,51 €;0,00 €;-13.655,66 €;9.767.135,64 €
2026-01-20;2.251,14 €;14.796,37 €;400.000,00 €;-412.545,24 €;9.354.590,40 €
2026-01-21;3.286,35 €;16.952,03 €;0,00 €;-13.665,68 €;9.340.924,73 €
2026-01-22;2.710,85 €;20.167,94 €;0,00 €;-17.457,09 €;9.323.467,63 €
2026-01-23;3.077,72 €;15.337,81 €;0,00 €;-12.260,08 €;9.311.207,55 €
2026-01-24;3.600,69 €;16.006,49 €;0,00 €;-12.405,80 €;9.298.801,75 €
2026-01-25;2.949,23 €;15.230,69 €;0,00 €;-12.281,46 €;9.286.520,28 €
2026-01-26;3.385,64 €;15.167,97 €;0,00 €;-11.782,33 €;9.274.737,95 €
2026-01-27;3.120,33 €;18.216,67 €;0,00 €;-15.096,34 €;9.259.641,61 €
2026-01-28;3.606,06 €;14.890,54 €;350.000,00 €;-361.284,49 €;8.898.357,12 €
2026-01-29;3.507,56 €;15.188,88 €;0,00 €;-11.681,32 €;8.886.675,81 €
2026-01-30;2.924,03 €;13.518,76 €;0,00 €;-10.594,73 €;8.876.081,08 €
2026-01-31;3.185,67 €;14.763,58 €;0,00 €;-11.577,91 €;8.864.503,17 €
2026-02-01;542.687,17 €;13.337,40 €;0,00 €;529.349,77 €;9.393.852,94 €
2026-02-02;510.168,84 €;16.847,71 €;0,00 €;493.321,14 €;9.887.174,08 €
2026-02-03;420.651,90 €;20.099,55 €;0,00 €;400.552,35 €;10.287.726,43 €
2026-02-04;523.280,90 €;15.349,98 €;0,00 €;507.930,92 €;10.795.657,35 €
2026-02-05;436.269,47 €;13.399,86 €;1.200.000,00 €;-777.130,39 €;10.018.526,96 €
2026-02-06;3.976,26 €;17.250,00 €;0,00 €;-13.273,74 €;10.005.253,21 €
2026-02-07;3.782,05 €;14.809,61 €;0,00 €;-11.027,56 €;9.994.225,65 €
2026-02-08;3.414,94 €;17.849,02 €;0,00 €;-14.434,08 €;9.979.791,57 €
2026-02-09;3.348,62 €;15.476,96 €;0,00 €;-12.128,34 €;9.967.663,23 €
2026-02-10;3.165,48 €;14.952,28 €;0,00 €;-11.786,79 €;9.955.876,44 €
2026-02-11;3.609,26 €;15.633,06 €;0,00 €;-12.023,80 €;9.943.852,64 €
2026-02-12;3.084,61 €;17.036,67 €;0,00 €;-13.952,05 €;9.929.900,58 €
2026-02-13;3.387,78 €;15.558,87 €;0,00 €;-12.171,08 €;9.917.729,50 €
2026-02-14;3.705,97 €;15.154,91 €;0,00 €;-11.448,95 €;9.906.280,55 €
2026-02-15;2.989,10 €;15.601,75 €;0,00 €;-12.612,66 €;9.893.667,90 €
2026-02-16;2.961,90 €;13.992,22 €;0,00 €;-11.030,31 €;9.882.637,59 €
2026-02-17;2.672,82 €;16.495,55 €;0,00 €;-13.822,73 €;9.868.814,86 €
2026-02-18;2.737,76 €;13.219,91 €;0,00 €;-10.482,15 €;9.858.332,71 €
2026-02-19;2.355,80 €;15.233,82 €;0,00 €;-12.878,02 €;9.845.454,69 €
2026-02-20;3.634,91 €;17.039,08 €;0,00 €;-13.404,16 €;9.832.050,53 €
2026-02-21;4.174,46 €;16.354,57 €;0,00 €;-12.180,12 €;9.819.870,41 €
2026-02-22;3.982,66 €;16.785,48 €;0,00 €;-12.802,82 €;9.807.067,60 €
2026-02-23;2.456,96 €;15.802,43 €;0,00 €;-13.345,47 €;9.793.722,12 €
2026-02-24;3.632,43 €;17.654,62 €;0,00 €;-14.022,19 €;9.779.699,93 €
2026-02-25;3.981,05 €;17.287,05 €;0,00 €;-13.306,00 €;9.766.393,94 €
2026-02-26;3.041,60 €;16.569,21 €;0,00 €;-13.527,62 €;9.752.866,32 €
2026-02-27;3.320,72 €;17.291,32 €;0,00 €;-13.970,59 €;9.738.895,73 €
2026-02-28;2.266,05 €;17.025,64 €;350.000,00 €;-364.759,58 €;9.374.136,14 €
